accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
0.03,0.02,-1.24,3.42,1.40,-0.55,0.20,0.29,0.30,0.25,Abnormal
0.02,0.02,-1.25,2.69,-0.79,-0.55,0.18,0.24,0.24,0.24,Abnormal
0.02,0.03,-1.25,4.03,2.14,-0.67,0.19,0.28,0.28,0.24,Abnormal
0.03,0.02,-1.25,5.74,3.54,0.24,0.21,0.31,0.32,0.28,Abnormal
0.02,0.02,-1.25,1.59,0.24,-0.37,0.19,0.27,0.28,0.25,Abnormal
0.02,0.02,-1.25,2.87,-0.67,-0.55,0.15,0.25,0.26,0.20,Normal
0.02,0.02,-1.25,2.26,-0.73,-1.34,0.14,0.27,0.27,0.20,Normal
0.02,0.02,-1.26,3.05,-1.04,-0.24,0.11,0.22,0.22,0.17,Normal
0.02,0.03,-1.26,4.70,0.92,-0.12,0.15,0.25,0.25,0.21,Abnormal
0.02,0.03,-1.26,2.81,0.31,-1.28,0.14,0.25,0.25,0.20,Abnormal
0.02,0.02,-1.26,2.50,-0.37,-0.37,0.15,0.24,0.23,0.20,Normal
0.02,0.02,-1.26,3.60,0.67,-0.55,0.14,0.19,0.19,0.19,Normal
0.03,0.01,-1.24,7.81,1.83,-0.24,0.15,0.11,0.12,0.20,Abnormal
0.01,0.02,-1.25,6.35,-1.28,-1.46,0.14,0.00,0.00,0.20,Normal
